carro	dono	item	nota
gol	71	Recomendação	9
gol	72	Estilo	10
gol	72	Acabamento	8
gol	72	Posição de dirigir	10
gol	72	Instrumentos	10
gol	72	Interior	8
gol	72	Porta-malas	8
gol	72	Desempenho	10
gol	72	Motor	8
gol	72	Câmbio	8
gol	72	Freios	10
gol	72	Suspensão	10
gol	72	Consumo	10
gol	72	Estabilidade	10
gol	72	Custo-Benefício 	8
gol	72	Recomendação	10
gol	73	Estilo	8
gol	73	Acabamento	3
gol	73	Posição de dirigir	4
gol	73	Instrumentos	9
gol	73	Interior	6
gol	73	Porta-malas	7
gol	73	Desempenho	7
gol	73	Motor	3
gol	73	Câmbio	9
gol	73	Freios	7
gol	73	Suspensão	2
gol	73	Consumo	3
gol	73	Estabilidade	3
gol	73	Custo-Benefício 	5
gol	73	Recomendação	7
gol	74	Estilo	9
gol	74	Acabamento	7
gol	74	Posição de dirigir	8
gol	74	Instrumentos	8
gol	74	Interior	7
gol	74	Porta-malas	6
gol	74	Desempenho	10
gol	74	Motor	6
gol	74	Câmbio	8
gol	74	Freios	6
gol	74	Suspensão	7
gol	74	Consumo	10
gol	74	Estabilidade	8
gol	74	Custo-Benefício 	7
gol	74	Recomendação	8
gol	75	Estilo	8
gol	75	Acabamento	4
gol	75	Posição de dirigir	3
gol	75	Instrumentos	9
gol	75	Interior	3
gol	75	Porta-malas	2
gol	75	Desempenho	2
gol	75	Motor	0
gol	75	Câmbio	6
gol	75	Freios	6
gol	75	Suspensão	2
gol	75	Consumo	5
gol	75	Estabilidade	5
gol	75	Custo-Benefício 	2
gol	75	Recomendação	0
gol	76	Estilo	6
gol	76	Acabamento	2
gol	76	Posição de dirigir	5
gol	76	Instrumentos	5
gol	76	Interior	2
gol	76	Porta-malas	2
gol	76	Desempenho	9
gol	76	Motor	2
gol	76	Câmbio	2
gol	76	Freios	6
gol	76	Suspensão	5
gol	76	Consumo	5
gol	76	Estabilidade	5
gol	76	Custo-Benefício 	7
gol	76	Recomendação	0
gol	77	Estilo	9
gol	77	Acabamento	4
gol	77	Posição de dirigir	7
gol	77	Instrumentos	9
gol	77	Interior	8
gol	77	Porta-malas	7
gol	77	Desempenho	6
gol	77	Motor	10
gol	77	Câmbio	10
gol	77	Freios	10
gol	77	Suspensão	8
gol	77	Consumo	5
gol	77	Estabilidade	5
gol	77	Custo-Benefício 	7
gol	77	Recomendação	10
gol	78	Estilo	10
gol	78	Acabamento	10
gol	78	Posição de dirigir	7
gol	78	Instrumentos	8
gol	78	Interior	6
gol	78	Porta-malas	5
gol	78	Desempenho	8
gol	78	Motor	0
gol	78	Câmbio	8
gol	78	Freios	8
gol	78	Suspensão	4
gol	78	Consumo	0
gol	78	Estabilidade	10
gol	78	Custo-Benefício 	3
gol	78	Recomendação	0
gol	79	Estilo	8
gol	79	Acabamento	7
gol	79	Posição de dirigir	6
gol	79	Instrumentos	8
gol	79	Interior	3
gol	79	Porta-malas	3
gol	79	Desempenho	8
gol	79	Motor	8
gol	79	Câmbio	9
gol	79	Freios	8
gol	79	Suspensão	8
gol	79	Consumo	8
gol	79	Estabilidade	8
gol	79	Custo-Benefício 	5
gol	79	Recomendação	7
gol	80	Estilo	9
gol	80	Acabamento	8
gol	80	Posição de dirigir	9
gol	80	Instrumentos	9
gol	80	Interior	8
gol	80	Porta-malas	8
gol	80	Desempenho	9
gol	80	Motor	9
gol	80	Câmbio	10
gol	80	Freios	10
gol	80	Suspensão	8
gol	80	Consumo	9
gol	80	Estabilidade	9
gol	80	Custo-Benefício 	9
gol	80	Recomendação	10
gol	81	Estilo	7
gol	81	Acabamento	6
gol	81	Posição de dirigir	6
gol	81	Instrumentos	10
gol	81	Interior	7
gol	81	Porta-malas	6
gol	81	Desempenho	9
gol	81	Motor	7
gol	81	Câmbio	10
gol	81	Freios	8
gol	81	Suspensão	5
gol	81	Consumo	7
gol	81	Estabilidade	9
gol	81	Custo-Benefício 	9
gol	81	Recomendação	8
gol	82	Estilo	6
gol	82	Acabamento	0
gol	82	Posição de dirigir	3
gol	82	Instrumentos	8
gol	82	Interior	2
gol	82	Porta-malas	1
gol	82	Desempenho	1
gol	82	Motor	0
gol	82	Câmbio	2
gol	82	Freios	2
gol	82	Suspensão	1
gol	82	Consumo	1
gol	82	Estabilidade	4
gol	82	Custo-Benefício 	6
gol	82	Recomendação	0
gol	83	Estilo	9
gol	83	Acabamento	6
gol	83	Posição de dirigir	0
gol	83	Instrumentos	10
gol	83	Interior	0
gol	83	Porta-malas	10
gol	83	Desempenho	8
gol	83	Motor	0
gol	83	Câmbio	10
gol	83	Freios	0
gol	83	Suspensão	5
gol	83	Consumo	0
gol	83	Estabilidade	8
gol	83	Custo-Benefício 	5
gol	83	Recomendação	0
gol	84	Estilo	6
gol	84	Acabamento	4
gol	84	Posição de dirigir	7
gol	84	Instrumentos	8
gol	84	Interior	7
gol	84	Porta-malas	6
gol	84	Desempenho	10
gol	84	Motor	9
gol	84	Câmbio	8
gol	84	Freios	10
gol	84	Suspensão	7
gol	84	Consumo	9
gol	84	Estabilidade	8
gol	84	Custo-Benefício 	7
gol	84	Recomendação	8
gol	85	Estilo	8
gol	85	Acabamento	5
gol	85	Posição de dirigir	6
gol	85	Instrumentos	6
gol	85	Interior	7
gol	85	Porta-malas	6
gol	85	Desempenho	3
gol	85	Motor	1
gol	85	Câmbio	4
gol	85	Freios	2
gol	85	Suspensão	4
gol	85	Consumo	3
gol	85	Estabilidade	5
gol	85	Custo-Benefício 	0
gol	85	Recomendação	0
gol	86	Estilo	8
gol	86	Acabamento	1
gol	86	Posição de dirigir	8
gol	86	Instrumentos	6
gol	86	Interior	2
gol	86	Porta-malas	0
gol	86	Desempenho	8
gol	86	Motor	0
gol	86	Câmbio	8
gol	86	Freios	0
gol	86	Suspensão	5
gol	86	Consumo	0
gol	86	Estabilidade	3
gol	86	Custo-Benefício 	1
gol	86	Recomendação	0
gol	87	Estilo	8
gol	87	Acabamento	8
gol	87	Posição de dirigir	4
gol	87	Instrumentos	9
gol	87	Interior	7
gol	87	Porta-malas	8
gol	87	Desempenho	7
gol	87	Motor	7
gol	87	Câmbio	5
gol	87	Freios	5
gol	87	Suspensão	8
gol	87	Consumo	7
gol	87	Estabilidade	8
gol	87	Custo-Benefício 	8
gol	87	Recomendação	6
gol	88	Estilo	8
gol	88	Acabamento	3
gol	88	Posição de dirigir	6
gol	88	Instrumentos	2
gol	88	Interior	1
gol	88	Porta-malas	4
gol	88	Desempenho	2
gol	88	Motor	4
gol	88	Câmbio	8
gol	88	Freios	4
gol	88	Suspensão	7
gol	88	Consumo	0
gol	88	Estabilidade	8
gol	88	Custo-Benefício 	1
gol	88	Recomendação	0
gol	89	Estilo	9
gol	89	Acabamento	3
gol	89	Posição de dirigir	7
gol	89	Instrumentos	8
gol	89	Interior	7
gol	89	Porta-malas	3
gol	89	Desempenho	8
gol	89	Motor	0
gol	89	Câmbio	8
gol	89	Freios	0
gol	89	Suspensão	0
gol	89	Consumo	2
gol	89	Estabilidade	8
gol	89	Custo-Benefício 	1
gol	89	Recomendação	0
gol	90	Estilo	9
gol	90	Acabamento	6
gol	90	Posição de dirigir	6
gol	90	Instrumentos	8
gol	90	Interior	5
gol	90	Porta-malas	4
gol	90	Desempenho	9
gol	90	Motor	10
gol	90	Câmbio	8
gol	90	Freios	8
gol	90	Suspensão	8
gol	90	Consumo	10
gol	90	Estabilidade	10
gol	90	Custo-Benefício 	7
gol	90	Recomendação	10
gol	91	Estilo	7
gol	91	Acabamento	3
gol	91	Posição de dirigir	5
gol	91	Instrumentos	5
gol	91	Interior	2
gol	91	Porta-malas	1
gol	91	Desempenho	5
gol	91	Motor	3
gol	91	Câmbio	3
gol	91	Freios	3
gol	91	Suspensão	2
gol	91	Consumo	6
gol	91	Estabilidade	4
gol	91	Custo-Benefício 	6
gol	91	Recomendação	2
gol	92	Estilo	8
gol	92	Acabamento	2
gol	92	Posição de dirigir	5
gol	92	Instrumentos	3
gol	92	Interior	4
gol	92	Porta-malas	4
gol	92	Desempenho	7
gol	92	Motor	4
gol	92	Câmbio	5
gol	92	Freios	5
gol	92	Suspensão	4
gol	92	Consumo	8
gol	92	Estabilidade	7
gol	92	Custo-Benefício 	4
gol	92	Recomendação	4
gol	93	Estilo	10
gol	93	Acabamento	5
gol	93	Posição de dirigir	9
gol	93	Instrumentos	10
gol	93	Interior	8
gol	93	Porta-malas	7
gol	93	Desempenho	9
gol	93	Motor	10
gol	93	Câmbio	10
gol	93	Freios	9
gol	93	Suspensão	8
gol	93	Consumo	10
gol	93	Estabilidade	10
gol	93	Custo-Benefício 	8
gol	93	Recomendação	10
gol	94	Estilo	5
gol	94	Acabamento	3
gol	94	Posição de dirigir	8
gol	94	Instrumentos	5
gol	94	Interior	9
gol	94	Porta-malas	5
gol	94	Desempenho	0
gol	94	Motor	0
gol	94	Câmbio	8
gol	94	Freios	5
gol	94	Suspensão	5
gol	94	Consumo	8
gol	94	Estabilidade	5
gol	94	Custo-Benefício 	1
gol	94	Recomendação	0
gol	95	Estilo	9
gol	95	Acabamento	4
gol	95	Posição de dirigir	9
gol	95	Instrumentos	9
gol	95	Interior	9
gol	95	Porta-malas	4
gol	95	Desempenho	9
gol	95	Motor	9
gol	95	Câmbio	9
gol	95	Freios	8
gol	95	Suspensão	9
gol	95	Consumo	9
gol	95	Estabilidade	8
gol	95	Custo-Benefício 	8
gol	95	Recomendação	7
gol	96	Estilo	9
gol	96	Acabamento	5
gol	96	Posição de dirigir	5
gol	96	Instrumentos	7
gol	96	Interior	5
gol	96	Porta-malas	3
gol	96	Desempenho	3
gol	96	Motor	3
gol	96	Câmbio	5
gol	96	Freios	6
gol	96	Suspensão	1
gol	96	Consumo	5
gol	96	Estabilidade	4
gol	96	Custo-Benefício 	5
gol	96	Recomendação	2
gol	97	Estilo	6
gol	97	Acabamento	2
gol	97	Posição de dirigir	2
gol	97	Instrumentos	4
gol	97	Interior	2
gol	97	Porta-malas	3
gol	97	Desempenho	2
gol	97	Motor	2
gol	97	Câmbio	8
gol	97	Freios	4
gol	97	Suspensão	2
gol	97	Consumo	2
gol	97	Estabilidade	8
gol	97	Custo-Benefício 	3
gol	97	Recomendação	0
gol	98	Estilo	10
gol	98	Acabamento	9
gol	98	Posição de dirigir	8
gol	98	Instrumentos	9
gol	98	Interior	8
gol	98	Porta-malas	8
gol	98	Desempenho	10
gol	98	Motor	10
gol	98	Câmbio	10
gol	98	Freios	9
gol	98	Suspensão	10
gol	98	Consumo	10
gol	98	Estabilidade	10
gol	98	Custo-Benefício 	9
gol	98	Recomendação	10
gol	99	Estilo	6
gol	99	Acabamento	1
gol	99	Posição de dirigir	3
gol	99	Instrumentos	1
gol	99	Interior	2
gol	99	Porta-malas	1
gol	99	Desempenho	1
gol	99	Motor	0
gol	99	Câmbio	0
gol	99	Freios	6
gol	99	Suspensão	0
gol	99	Consumo	1
gol	99	Estabilidade	6
gol	99	Custo-Benefício 	1
gol	99	Recomendação	0
gol	100	Estilo	10
gol	100	Acabamento	8
gol	100	Posição de dirigir	10
gol	100	Instrumentos	9
gol	100	Interior	8
gol	100	Porta-malas	6
gol	100	Desempenho	8
gol	100	Motor	10
gol	100	Câmbio	10
gol	100	Freios	1
gol	100	Suspensão	9
gol	100	Consumo	10
gol	100	Estabilidade	10
gol	100	Custo-Benefício 	10
gol	100	Recomendação	8
gol	101	Estilo	8
gol	101	Acabamento	6
gol	101	Posição de dirigir	8
gol	101	Instrumentos	7
gol	101	Interior	7
gol	101	Porta-malas	5
gol	101	Desempenho	7
gol	101	Motor	7
gol	101	Câmbio	8
gol	101	Freios	8
gol	101	Suspensão	8
gol	101	Consumo	9
gol	101	Estabilidade	9
gol	101	Custo-Benefício 	6
gol	101	Recomendação	8
gol	102	Estilo	10
gol	102	Acabamento	2
gol	102	Posição de dirigir	4
gol	102	Instrumentos	4
gol	102	Interior	2
gol	102	Porta-malas	2
gol	102	Desempenho	2
gol	102	Motor	1
gol	102	Câmbio	5
gol	102	Freios	5
gol	102	Suspensão	5
gol	102	Consumo	1
gol	102	Estabilidade	1
gol	102	Custo-Benefício 	7
gol	102	Recomendação	1
gol	103	Estilo	7
gol	103	Acabamento	1
gol	103	Posição de dirigir	7
gol	103	Instrumentos	7
gol	103	Interior	3
gol	103	Porta-malas	5
gol	103	Desempenho	8
gol	103	Motor	7
gol	103	Câmbio	8
gol	103	Freios	4
gol	103	Suspensão	3
gol	103	Consumo	9
gol	103	Estabilidade	7
gol	103	Custo-Benefício 	7
gol	103	Recomendação	2
gol	104	Estilo	8
gol	104	Acabamento	8
gol	104	Posição de dirigir	7
gol	104	Instrumentos	8
gol	104	Interior	7
gol	104	Porta-malas	5
gol	104	Desempenho	7
gol	104	Motor	8
gol	104	Câmbio	8
gol	104	Freios	8
gol	104	Suspensão	7
gol	104	Consumo	7
gol	104	Estabilidade	7
gol	104	Custo-Benefício 	7
gol	104	Recomendação	7
gol	105	Estilo	7
gol	105	Acabamento	4
gol	105	Posição de dirigir	5
gol	105	Instrumentos	7
gol	105	Interior	4
gol	105	Porta-malas	3
gol	105	Desempenho	5
gol	105	Motor	5
gol	105	Câmbio	5
gol	105	Freios	5
gol	105	Suspensão	4
gol	105	Consumo	8
gol	105	Estabilidade	6
gol	105	Custo-Benefício 	6
gol	105	Recomendação	5
gol	106	Estilo	8
gol	106	Acabamento	7
gol	106	Posição de dirigir	7
gol	106	Instrumentos	8
gol	106	Interior	6
gol	106	Porta-malas	5
gol	106	Desempenho	3
gol	106	Motor	4
gol	106	Câmbio	7
gol	106	Freios	7
gol	106	Suspensão	6
gol	106	Consumo	6
gol	106	Estabilidade	5
gol	106	Custo-Benefício 	7
gol	106	Recomendação	7
gol	107	Estilo	9
gol	107	Acabamento	5
gol	107	Posição de dirigir	8
gol	107	Instrumentos	7
gol	107	Interior	6
gol	107	Porta-malas	6
gol	107	Desempenho	8
gol	107	Motor	4
gol	107	Câmbio	9
gol	107	Freios	8
gol	107	Suspensão	7
gol	107	Consumo	6
gol	107	Estabilidade	8
gol	107	Custo-Benefício 	7
gol	107	Recomendação	7
gol	108	Estilo	9
gol	108	Acabamento	6
gol	108	Posição de dirigir	6
gol	108	Instrumentos	7
gol	108	Interior	6
gol	108	Porta-malas	5
gol	108	Desempenho	6
gol	108	Motor	8
gol	108	Câmbio	7
gol	108	Freios	8
gol	108	Suspensão	7
gol	108	Consumo	8
gol	108	Estabilidade	8
gol	108	Custo-Benefício 	8
gol	108	Recomendação	8
gol	109	Estilo	8
gol	109	Acabamento	7
gol	109	Posição de dirigir	7
gol	109	Instrumentos	9
gol	109	Interior	6
gol	109	Porta-malas	6
gol	109	Desempenho	7
gol	109	Motor	8
gol	109	Câmbio	9
gol	109	Freios	8
gol	109	Suspensão	8
gol	109	Consumo	7
gol	109	Estabilidade	8
gol	109	Custo-Benefício 	6
gol	109	Recomendação	7
gol	110	Estilo	8
gol	110	Acabamento	8
gol	110	Posição de dirigir	8
gol	110	Instrumentos	7
gol	110	Interior	7
gol	110	Porta-malas	4
gol	110	Desempenho	6
gol	110	Motor	8
gol	110	Câmbio	8
gol	110	Freios	7
gol	110	Suspensão	6
gol	110	Consumo	7
gol	110	Estabilidade	7
gol	110	Custo-Benefício 	7
gol	110	Recomendação	8
gol	111	Estilo	8
gol	111	Acabamento	7
gol	111	Posição de dirigir	4
gol	111	Instrumentos	4
gol	111	Interior	4
gol	111	Porta-malas	4
gol	111	Desempenho	8
gol	111	Motor	7
gol	111	Câmbio	7
gol	111	Freios	4
gol	111	Suspensão	5
gol	111	Consumo	8
gol	111	Estabilidade	7
gol	111	Custo-Benefício 	6
gol	111	Recomendação	7
gol	112	Estilo	9
gol	112	Acabamento	8
gol	112	Posição de dirigir	9
gol	112	Instrumentos	9
gol	112	Interior	6
gol	112	Porta-malas	4
gol	112	Desempenho	4
gol	112	Motor	7
gol	112	Câmbio	8
gol	112	Freios	9
gol	112	Suspensão	9
gol	112	Consumo	9
gol	112	Estabilidade	9
gol	112	Custo-Benefício 	8
gol	112	Recomendação	5
gol	113	Estilo	9
gol	113	Acabamento	7
gol	113	Posição de dirigir	6
gol	113	Instrumentos	7
gol	113	Interior	6
gol	113	Porta-malas	7
gol	113	Desempenho	9
gol	113	Motor	8
gol	113	Câmbio	9
gol	113	Freios	7
gol	113	Suspensão	9
gol	113	Consumo	8
gol	113	Estabilidade	8
gol	113	Custo-Benefício 	10
gol	113	Recomendação	9
gol	114	Estilo	9
gol	114	Acabamento	8
gol	114	Posição de dirigir	9
gol	114	Instrumentos	9
gol	114	Interior	8
gol	114	Porta-malas	8
gol	114	Desempenho	7
gol	114	Motor	8
gol	114	Câmbio	10
gol	114	Freios	9
gol	114	Suspensão	9
gol	114	Consumo	8
gol	114	Estabilidade	9
gol	114	Custo-Benefício 	10
gol	114	Recomendação	10
gol	115	Estilo	0
gol	115	Acabamento	0
gol	115	Posição de dirigir	0
gol	115	Instrumentos	0
gol	115	Interior	0
gol	115	Porta-malas	0
gol	115	Desempenho	0
gol	115	Motor	0
gol	115	Câmbio	0
gol	115	Freios	0
gol	115	Suspensão	0
gol	115	Consumo	0
gol	115	Estabilidade	0
gol	115	Custo-Benefício 	0
gol	115	Recomendação	0
gol	116	Estilo	10
gol	116	Acabamento	6
gol	116	Posição de dirigir	7
gol	116	Instrumentos	8
gol	116	Interior	7
gol	116	Porta-malas	7
gol	116	Desempenho	8
gol	116	Motor	9
gol	116	Câmbio	9
gol	116	Freios	7
gol	116	Suspensão	8
gol	116	Consumo	7
gol	116	Estabilidade	8
gol	116	Custo-Benefício 	7
gol	116	Recomendação	8
gol	117	Estilo	9
gol	117	Acabamento	7
gol	117	Posição de dirigir	9
gol	117	Instrumentos	10
gol	117	Interior	8
gol	117	Porta-malas	8
gol	117	Desempenho	9
gol	117	Motor	9
gol	117	Câmbio	10
gol	117	Freios	9
gol	117	Suspensão	5
gol	117	Consumo	8
gol	117	Estabilidade	9
gol	117	Custo-Benefício 	8
gol	117	Recomendação	9
gol	118	Estilo	10
gol	118	Acabamento	5
gol	118	Posição de dirigir	8
gol	118	Instrumentos	10
gol	118	Interior	7
gol	118	Porta-malas	10
gol	118	Desempenho	10
gol	118	Motor	10
gol	118	Câmbio	10
gol	118	Freios	8
gol	118	Suspensão	8
gol	118	Consumo	8
gol	118	Estabilidade	8
gol	118	Custo-Benefício 	8
gol	118	Recomendação	8
gol	119	Estilo	10
gol	119	Acabamento	9
gol	119	Posição de dirigir	9
gol	119	Instrumentos	10
gol	119	Interior	8
gol	119	Porta-malas	7
gol	119	Desempenho	8
gol	119	Motor	9
gol	119	Câmbio	10
gol	119	Freios	10
gol	119	Suspensão	9
gol	119	Consumo	8
gol	119	Estabilidade	9
gol	119	Custo-Benefício 	9
gol	119	Recomendação	9
gol	120	Estilo	8
gol	120	Acabamento	0
gol	120	Posição de dirigir	8
gol	120	Instrumentos	9
gol	120	Interior	9
gol	120	Porta-malas	4
gol	120	Desempenho	5
gol	120	Motor	2
gol	120	Câmbio	8
gol	120	Freios	4
gol	120	Suspensão	0
gol	120	Consumo	1
gol	120	Estabilidade	2
gol	120	Custo-Benefício 	5
gol	120	Recomendação	6
gol	121	Estilo	10
gol	121	Acabamento	8
gol	121	Posição de dirigir	8
gol	121	Instrumentos	10
gol	121	Interior	8
gol	121	Porta-malas	5
gol	121	Desempenho	8
gol	121	Motor	9
gol	121	Câmbio	10
gol	121	Freios	7
gol	121	Suspensão	5
gol	121	Consumo	9
gol	121	Estabilidade	7
gol	121	Custo-Benefício 	7
gol	121	Recomendação	10
gol	122	Estilo	8
gol	122	Acabamento	5
gol	122	Posição de dirigir	7
gol	122	Instrumentos	10
gol	122	Interior	8
gol	122	Porta-malas	5
gol	122	Desempenho	9
gol	122	Motor	1
gol	122	Câmbio	8
gol	122	Freios	8
gol	122	Suspensão	8
gol	122	Consumo	9
gol	122	Estabilidade	2
gol	122	Custo-Benefício 	0
gol	122	Recomendação	1
gol	123	Estilo	8
gol	123	Acabamento	7
gol	123	Posição de dirigir	8
gol	123	Instrumentos	6
gol	123	Interior	6
gol	123	Porta-malas	4
gol	123	Desempenho	9
gol	123	Motor	8
gol	123	Câmbio	8
gol	123	Freios	6
gol	123	Suspensão	8
gol	123	Consumo	5
gol	123	Estabilidade	9
gol	123	Custo-Benefício 	7
gol	123	Recomendação	7
gol	124	Estilo	10
gol	124	Acabamento	1
gol	124	Posição de dirigir	8
gol	124	Instrumentos	10
gol	124	Interior	10
gol	124	Porta-malas	7
gol	124	Desempenho	6
gol	124	Motor	8
gol	124	Câmbio	10
gol	124	Freios	4
gol	124	Suspensão	2
gol	124	Consumo	3
gol	124	Estabilidade	9
gol	124	Custo-Benefício 	9
gol	124	Recomendação	2
gol	125	Estilo	9
gol	125	Acabamento	10
gol	125	Posição de dirigir	9
gol	125	Instrumentos	8
gol	125	Interior	7
gol	125	Porta-malas	6
gol	125	Desempenho	10
gol	125	Motor	9
gol	125	Câmbio	10
gol	125	Freios	10
gol	125	Suspensão	9
gol	125	Consumo	10
gol	125	Estabilidade	10
gol	125	Custo-Benefício 	9
gol	125	Recomendação	10
gol	126	Estilo	9
gol	126	Acabamento	9
gol	126	Posição de dirigir	9
gol	126	Instrumentos	9
gol	126	Interior	9
gol	126	Porta-malas	9
gol	126	Desempenho	10
gol	126	Motor	10
gol	126	Câmbio	10
gol	126	Freios	9
gol	126	Suspensão	9
gol	126	Consumo	9
gol	126	Estabilidade	10
gol	126	Custo-Benefício 	10
gol	126	Recomendação	9
gol	127	Estilo	8
gol	127	Acabamento	8
gol	127	Posição de dirigir	8
gol	127	Instrumentos	9
gol	127	Interior	7
gol	127	Porta-malas	5
gol	127	Desempenho	7
gol	127	Motor	7
gol	127	Câmbio	8
gol	127	Freios	9
gol	127	Suspensão	10
gol	127	Consumo	10
gol	127	Estabilidade	10
gol	127	Custo-Benefício 	9
gol	127	Recomendação	10
gol	128	Estilo	8
gol	128	Acabamento	8
gol	128	Posição de dirigir	8
gol	128	Instrumentos	9
gol	128	Interior	7
gol	128	Porta-malas	7
gol	128	Desempenho	9
gol	128	Motor	8
gol	128	Câmbio	8
gol	128	Freios	9
gol	128	Suspensão	7
gol	128	Consumo	8
gol	128	Estabilidade	9
gol	128	Custo-Benefício 	6
gol	128	Recomendação	8
gol	129	Estilo	8
gol	129	Acabamento	2
gol	129	Posição de dirigir	2
gol	129	Instrumentos	2
gol	129	Interior	2
gol	129	Porta-malas	1
gol	129	Desempenho	1
gol	129	Motor	0
gol	129	Câmbio	1
gol	129	Freios	1
gol	129	Suspensão	1
gol	129	Consumo	1
gol	129	Estabilidade	1
gol	129	Custo-Benefício 	1
gol	129	Recomendação	0
gol	130	Estilo	10
gol	130	Acabamento	10
gol	130	Posição de dirigir	9
gol	130	Instrumentos	10
gol	130	Interior	5
gol	130	Porta-malas	0
gol	130	Desempenho	0
gol	130	Motor	10
gol	130	Câmbio	10
gol	130	Freios	10
gol	130	Suspensão	10
gol	130	Consumo	6
gol	130	Estabilidade	9
gol	130	Custo-Benefício 	5
gol	130	Recomendação	5
gol	131	Estilo	9
gol	131	Acabamento	7
gol	131	Posição de dirigir	6
gol	131	Instrumentos	7
gol	131	Interior	7
gol	131	Porta-malas	4
gol	131	Desempenho	3
gol	131	Motor	2
gol	131	Câmbio	7
gol	131	Freios	7
gol	131	Suspensão	5
gol	131	Consumo	7
gol	131	Estabilidade	7
gol	131	Custo-Benefício 	4
gol	131	Recomendação	3
gol	132	Estilo	1
gol	132	Acabamento	2
gol	132	Posição de dirigir	2
gol	132	Instrumentos	2
gol	132	Interior	2
gol	132	Porta-malas	0
gol	132	Desempenho	2
gol	132	Motor	0
gol	132	Câmbio	2
gol	132	Freios	0
gol	132	Suspensão	0
gol	132	Consumo	6
gol	132	Estabilidade	0
gol	132	Custo-Benefício 	0
gol	132	Recomendação	0
gol	133	Estilo	7
gol	133	Acabamento	5
gol	133	Posição de dirigir	5
gol	133	Instrumentos	6
gol	133	Interior	6
gol	133	Porta-malas	5
gol	133	Desempenho	4
gol	133	Motor	7
gol	133	Câmbio	8
gol	133	Freios	6
gol	133	Suspensão	3
gol	133	Consumo	5
gol	133	Estabilidade	7
gol	133	Custo-Benefício 	6
gol	133	Recomendação	5
gol	134	Estilo	10
gol	134	Acabamento	0
gol	134	Posição de dirigir	10
gol	134	Instrumentos	10
gol	134	Interior	0
gol	134	Porta-malas	0
gol	134	Desempenho	10
gol	134	Motor	6
gol	134	Câmbio	9
gol	134	Freios	5
gol	134	Suspensão	0
gol	134	Consumo	10
gol	134	Estabilidade	8
gol	134	Custo-Benefício 	0
gol	134	Recomendação	0
gol	135	Estilo	6
gol	135	Acabamento	4
gol	135	Posição de dirigir	4
gol	135	Instrumentos	8
gol	135	Interior	6
gol	135	Porta-malas	2
gol	135	Desempenho	5
gol	135	Motor	2
gol	135	Câmbio	6
gol	135	Freios	9
gol	135	Suspensão	9
gol	135	Consumo	6
gol	135	Estabilidade	7
gol	135	Custo-Benefício 	4
gol	135	Recomendação	4
gol	136	Estilo	9
gol	136	Acabamento	5
gol	136	Posição de dirigir	8
gol	136	Instrumentos	8
gol	136	Interior	5
gol	136	Porta-malas	5
gol	136	Desempenho	5
gol	136	Motor	2
gol	136	Câmbio	2
gol	136	Freios	4
gol	136	Suspensão	4
gol	136	Consumo	8
gol	136	Estabilidade	8
gol	136	Custo-Benefício 	5
gol	136	Recomendação	2
gol	137	Estilo	8
gol	137	Acabamento	0
gol	137	Posição de dirigir	9
gol	137	Instrumentos	7
gol	137	Interior	7
gol	137	Porta-malas	0
gol	137	Desempenho	5
gol	137	Motor	0
gol	137	Câmbio	5
gol	137	Freios	5
gol	137	Suspensão	5
gol	137	Consumo	8
gol	137	Estabilidade	5
gol	137	Custo-Benefício 	2
gol	137	Recomendação	0
gol	138	Estilo	5
gol	138	Acabamento	0
gol	138	Posição de dirigir	1
gol	138	Instrumentos	0
gol	138	Interior	0
gol	138	Porta-malas	5
gol	138	Desempenho	0
gol	138	Motor	0
gol	138	Câmbio	0
gol	138	Freios	0
gol	138	Suspensão	0
gol	138	Consumo	3
gol	138	Estabilidade	4
gol	138	Custo-Benefício 	0
gol	138	Recomendação	0
gol	139	Estilo	10
gol	139	Acabamento	5
gol	139	Posição de dirigir	9
gol	139	Instrumentos	10
gol	139	Interior	10
gol	139	Porta-malas	3
gol	139	Desempenho	4
gol	139	Motor	1
gol	139	Câmbio	5
gol	139	Freios	8
gol	139	Suspensão	3
gol	139	Consumo	5
gol	139	Estabilidade	10
gol	139	Custo-Benefício 	5
gol	139	Recomendação	3
gol	140	Estilo	7
gol	140	Acabamento	0
gol	140	Posição de dirigir	2
gol	140	Instrumentos	4
gol	140	Interior	3
gol	140	Porta-malas	2
gol	140	Desempenho	0
gol	140	Motor	1
gol	140	Câmbio	5
gol	140	Freios	5
gol	140	Suspensão	4
gol	140	Consumo	4
gol	140	Estabilidade	5
gol	140	Custo-Benefício 	0
gol	140	Recomendação	0
gol	141	Estilo	10
gol	141	Acabamento	6
gol	141	Posição de dirigir	7
gol	141	Instrumentos	10
gol	141	Interior	8
gol	141	Porta-malas	7
gol	141	Desempenho	10
gol	141	Motor	10
gol	141	Câmbio	8
gol	141	Freios	10
gol	141	Suspensão	7
gol	141	Consumo	10
gol	141	Estabilidade	10
gol	141	Custo-Benefício 	7
gol	141	Recomendação	9
gol	142	Estilo	9
gol	142	Acabamento	8
gol	142	Posição de dirigir	7
gol	142	Instrumentos	5
gol	142	Interior	8
gol	142	Porta-malas	7
gol	142	Desempenho	6
gol	142	Motor	7
gol	142	Câmbio	6
gol	142	Freios	7
gol	142	Suspensão	6
gol	142	Consumo	4
gol	142	Estabilidade	5
gol	142	Custo-Benefício 	4
